dataset,method,train_size,seed,target_rows,status,error,method_success,effective_generator,fallback_used,fallback_reason,fallback_stage,fallback_rows,fallback_fraction,fallback_or_refill_rows,primary_generator_rows,repair_rows,repair_fraction,repair_runtime_seconds,llm_calls,llm_attempts,llm_repair_attempts,ollama_model,ollama_temperature,ollama_top_p,ollama_num_predict,code_llm_mode,code_llm_scaffold_version,code_llm_generation_success,code_llm_compile_success,code_llm_runtime_success,code_llm_validation_success,code_llm_repair_success,code_llm_fallback_used,code_llm_fallback_reason,code_llm_failure_stage,llm_generated_rows,llm_valid_rows,llm_raw_rows,llm_valid_fraction,primary_only_rows,primary_only_fraction_of_target,primary_only_tstr_f1,primary_only_distribution_distance_mean,parse_error_count,invalid_format_rows,ctgan_epochs_used,ctgan_raw_sampled_rows,ctgan_raw_valid_rows,ctgan_raw_valid_rate,ctgan_rejection_rows,ctgan_repair_rows,ctgan_repair_fraction,fallback_only_rows,postprocessing_used,postprocessing_type,raw_valid_rate,final_valid_rate,code_path,timeout_used,provenance_primary_source,provenance_fallback_source,format_valid,schema_valid,category_valid,range_valid,constraint_valid,target_valid,duplicate_valid,privacy_valid,raw_row_count,raw_valid_row_count,final_valid_row_count,invalid_format_count,invalid_category_count,invalid_range_count,invalid_constraint_count,invalid_target_count,invalid_duplicate_count,unknown_category_rate,constraint_violation_rate,invalid_row_rate,duplicate_rate,exact_train_duplicate_rate,unique_row_fraction,removed_internal_duplicates,removed_train_duplicates,initial_valid_rows,final_valid_rows,repair_fallback_rows,repair_fallback_fraction,dedup_refill_rows,refill_attempts,repair_reason,repair_source,generation_status,raw_valid_rows,generation_runtime_seconds,majority_baseline_f1,majority_baseline_balanced_accuracy,real_train_f1,real_train_balanced_accuracy,real_train_roc_auc,utility_evaluable,utility_failure_reason,tstr_f1,tstr_balanced_accuracy,tstr_roc_auc,tstr_f1_gain_over_majority,tstr_f1_gap_to_real_train,tstr_f1_relative_to_real_train,numeric_fidelity_distance,categorical_fidelity_distance,target_distribution_distance,target_distribution_tv,correlation_distance,correlation_distance_reason,distribution_distance_mean,ks_mean,tv_mean,target_conditioned_numeric_distance,target_conditioned_categorical_distance,target_conditioned_distribution_distance,target_conditioned_missing_class_count,feature_target_mean_dependency_distance,categorical_diversity_mean,numeric_std_ratio,fairness_evaluable,fairness_failure_reason,positive_rate_male,positive_rate_female,adult_demographic_parity_difference,demographic_parity_difference_abs,real_train_adult_demographic_parity_difference,real_train_demographic_parity_difference_abs,real_test_adult_demographic_parity_difference,real_test_demographic_parity_difference_abs,dpd_abs_difference_to_real_train,dpd_abs_difference_to_real_test,validation_runtime_seconds,evaluation_runtime_seconds,generated_rows,runtime_seconds,total_runtime_seconds,raw_generated_rows,primary_only_format_valid,primary_only_schema_valid,primary_only_category_valid,primary_only_range_valid,primary_only_constraint_valid,primary_only_target_valid,primary_only_duplicate_valid,primary_only_privacy_valid,primary_only_raw_row_count,primary_only_raw_valid_row_count,primary_only_final_valid_row_count,primary_only_invalid_format_count,primary_only_invalid_category_count,primary_only_invalid_range_count,primary_only_invalid_constraint_count,primary_only_invalid_target_count,primary_only_invalid_duplicate_count,primary_only_unknown_category_rate,primary_only_constraint_violation_rate,primary_only_invalid_row_rate,primary_only_duplicate_rate,primary_only_exact_train_duplicate_rate,primary_only_unique_row_fraction,primary_only_majority_baseline_f1,primary_only_majority_baseline_balanced_accuracy,primary_only_real_train_f1,primary_only_real_train_balanced_accuracy,primary_only_real_train_roc_auc,primary_only_utility_evaluable,primary_only_utility_failure_reason,primary_only_tstr_balanced_accuracy,primary_only_tstr_roc_auc,primary_only_tstr_f1_gain_over_majority,primary_only_tstr_f1_gap_to_real_train,primary_only_tstr_f1_relative_to_real_train,primary_only_numeric_fidelity_distance,primary_only_categorical_fidelity_distance,primary_only_target_distribution_distance,primary_only_target_distribution_tv,primary_only_correlation_distance,primary_only_correlation_distance_reason,primary_only_ks_mean,primary_only_tv_mean,primary_only_target_conditioned_numeric_distance,primary_only_target_conditioned_categorical_distance,primary_only_target_conditioned_distribution_distance,primary_only_target_conditioned_missing_class_count,primary_only_feature_target_mean_dependency_distance,primary_only_categorical_diversity_mean,primary_only_numeric_std_ratio,primary_only_fairness_evaluable,primary_only_fairness_failure_reason,primary_only_positive_rate_male,primary_only_positive_rate_female,primary_only_adult_demographic_parity_difference,primary_only_demographic_parity_difference_abs,primary_only_real_train_adult_demographic_parity_difference,primary_only_real_train_demographic_parity_difference_abs,primary_only_real_test_adult_demographic_parity_difference,primary_only_real_test_demographic_parity_difference_abs,primary_only_dpd_abs_difference_to_real_train,primary_only_dpd_abs_difference_to_real_test,primary_only_validation_runtime_seconds,primary_only_evaluation_runtime_seconds,repair_attempts
adult,ctgan,100,2025,500,success,,True,ctgan,False,,,0,0.0,0,500,0,0.0,0.027904987335205,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,50.0,2500.0,2492.0,0.9968,8.0,0.0,0.0,,True,schema_normalization,0.9968,1.0,,False,ctgan,ctgan_postprocess_fallback,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2492,500,0,0.0,0,0,,,success,500,1.8577139377593992,0.0,0.5,0.5381235461359525,0.6886003418134885,0.8298244031861105,True,,0.0156185778873818,0.4947703763161096,0.4704815897059295,0.0156185778873818,0.5225049682485706,0.0290241488214602,0.3493333333333333,0.0793333333333333,0.01,0.01,0.0600704522665282,,0.1246842797332987,0.3493333333333333,0.0793333333333333,0.419327485380117,0.1776023391812865,0.2984649122807017,0,0.1126796259239095,1.0,0.9805664611559634,True,,0.2314049586776859,0.2627737226277372,-0.0313687639500512,0.0313687639500512,0.1299376299376299,0.1299376299376299,0.196694988611074,0.196694988611074,0.0985688659875786,0.1653262246610227,0.0099289417266845,0.1201169490814209,500,1.9921631813049316,1.9921631813049316,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adult,ctgan_strong,100,2025,500,success,,True,ctgan_strong,False,,,0,0.0,0,500,0,0.0,0.0278398990631103,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,300.0,2500.0,2498.0,0.9992,2.0,0.0,0.0,,True,schema_normalization,0.9992,1.0,,False,ctgan_strong,ctgan_strong_postprocess_fallback,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2498,500,0,0.0,0,0,,,success,500,10.49886703491211,0.0,0.5,0.5381235461359525,0.6886003418134885,0.8298244031861105,True,,0.08468809073724,0.5065348556412254,0.6193353306182872,0.08468809073724,0.4534354553987124,0.1573766681375513,0.2913333333333333,0.0686666666666666,0.032,0.032,0.0634173954423901,,0.1138543488605975,0.2913333333333333,0.0686666666666666,0.3674013051752636,0.158977985868284,0.2631896455217738,0,0.0979807080444859,1.0,0.8714439705392416,True,,0.3005050505050505,0.2115384615384615,0.0889665889665889,0.0889665889665889,0.1299376299376299,0.1299376299376299,0.196694988611074,0.196694988611074,0.0409710409710409,0.1077283996444851,0.0098769664764404,0.1199433803558349,500,10.632848739624023,10.632848739624023,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adult,direct_icl,100,2025,500,success,,True,llm_direct_rows,True,insufficient_valid_direct_icl_rows,validation_refill,218,0.436,218,282,218,0.436,0.1814370155334472,23,23,0,llama3.2:3b,0.5,0.9,2200.0,,,,,,,,,,,,282.0,507.0,0.5562130177514792,282.0,0.564,0.5358255451713395,0.1813859452200638,0.0,7.0,,,,,,,,,,,,,,False,direct_icl_primary_valid,direct_icl_repair_fallback,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,282,500,218,0.436,218,1,direct_icl_refill,direct_icl_repair_fallback,success,500,631.4838070869446,0.0,0.5,0.5381235461359525,0.6886003418134885,0.8298244031861105,True,,0.4679133021674458,0.6456179027597291,0.7482179506217125,0.4679133021674458,0.0702102439685066,0.8695276494168337,0.11,0.1289999999999999,0.1999999999999999,0.1999999999999999,0.0537145650569269,,0.1231786412642317,0.11,0.1289999999999999,0.1693602693602693,0.1932996632996633,0.1813299663299663,0,0.0224685666342548,1.0,0.8992731601722795,True,,0.5029940119760479,0.3433734939759036,0.1596205180001442,0.1596205180001442,0.1299376299376299,0.1299376299376299,0.196694988611074,0.196694988611074,0.0296828880625143,0.0370744706109298,0.0114541053771972,0.1385331153869629,500,631.6378419399261,631.6378419399261,500,True,True,True,True,True,True,True,True,282.0,282.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5381235461359525,0.6886003418134885,0.8298244031861105,True,,0.7076041991048392,0.7847464845347863,0.5358255451713395,0.0022980009646129,0.9957296033947706,0.1352009456264775,0.1972931442080377,0.3280141843971631,0.3280141843971631,0.0650355066485768,,0.1352009456264775,0.1972931442080377,0.1823316320393188,0.2482028148682785,0.2152672234537986,0.0,0.0219345352063297,0.9442501942501944,0.8626670633780074,True,,0.6914285714285714,0.3925233644859813,0.2989052069425901,0.2989052069425901,0.1299376299376299,0.1299376299376299,0.196694988611074,0.196694988611074,0.1689675770049601,0.102210218331516,0.0117309093475341,0.1520929336547851,
adult,code_llm,100,2025,500,success,,True,llm_generated_code,False,,,0,0.0,0,500,0,0.0,0.0199420452117919,1,1,0,llama3.2:3b,0.1,0.9,1800.0,code_llm_v2_scaffolded,Code-LLM-v2,1.0,1.0,1.0,1.0,0.0,0.0,,,500.0,500.0,500.0,1.0,,,,,,,,,,,,,,,,,,,data/generated_code/code_llm_adult_100_seed2025.py,False,code_llm_sampler,code_llm_postprocess_fallback,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,500,500,0,0.0,0,0,,,success,500,18.031254053115845,0.0,0.5,0.5381235461359525,0.6886003418134885,0.8298244031861105,True,,0.0532667498959633,0.5100382415223956,0.5669869186520831,0.0532667498959633,0.4848567962399891,0.0989860976692998,0.1366666666666667,0.0469999999999999,0.008,0.008,0.0647124353252664,,0.0640947754979832,0.1366666666666667,0.0469999999999999,0.2412638514525307,0.1649447334879542,0.2031042924702424,0,0.0427745276613116,1.0,0.8499174029667568,True,,0.256198347107438,0.2627737226277372,-0.0065753755202992,0.0065753755202992,0.1299376299376299,0.1299376299376299,0.196694988611074,0.196694988611074,0.1233622544173306,0.1901196130907748,0.010185956954956,0.1175038814544677,500,18.164777040481567,18.164777040481567,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
adult,fallback_only,100,2025,500,success,,True,schema_independent_fallback,True,fallback_only_baseline,baseline,500,1.0,500,0,0,0.0,0.023047924041748,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,1.0,,,False,none,fallback_only,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,500,500,0,0.0,0,0,,,success,500,0.1855738162994384,0.0,0.5,0.5381235461359525,0.6886003418134885,0.8298244031861105,True,,0.0169082125603864,0.4916692764770747,0.4135461302751583,0.0169082125603864,0.521215333575566,0.0314206889510736,0.1246666666666666,0.054,0.004,0.004,0.0650859951003897,,0.0619381654417641,0.1246666666666666,0.054,0.2613614831108523,0.1604615672151416,0.210911525162997,0,0.0481350105971101,1.0,0.8518503527300618,True,,0.2527173913043478,0.2272727272727272,0.0254446640316205,0.0254446640316205,0.1299376299376299,0.1299376299376299,0.196694988611074,0.196694988611074,0.1044929659060093,0.1712503245794535,0.0111811161041259,0.1327929496765136,500,0.3337099552154541,0.3337099552154541,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adult,ctgan,500,42,500,success,,True,ctgan,False,,,0,0.0,0,500,0,0.0,0.030358076095581,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,50.0,2500.0,2495.0,0.998,5.0,0.0,0.0,,True,schema_normalization,0.998,1.0,,False,ctgan,ctgan_postprocess_fallback,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2495,500,0,0.0,0,0,,,success,500,7.450066328048706,0.0,0.5,0.5644329896907216,0.7035272979001187,0.867879549702722,True,,0.030264817150063,0.5036197522256961,0.5986638613945292,0.030264817150063,0.5341681725406586,0.0536198586950888,0.3106666666666667,0.112,0.038,0.038,0.0673219733309076,,0.1319971599993936,0.3106666666666667,0.112,0.3186039916252076,0.1747581214076632,0.2466810565164354,0,0.0991224516783867,1.0,0.7897188731943071,True,,0.2790697674418604,0.2964824120603015,-0.017412644618441,0.017412644618441,0.1925518332703961,0.1925518332703961,0.196694988611074,0.196694988611074,0.1751391886519551,0.179282343992633,0.0109920501708984,0.1235311031341552,500,7.58976411819458,7.58976411819458,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adult,ctgan_strong,500,42,500,success,,True,ctgan_strong,False,,,0,0.0,0,500,0,0.0,0.0307562351226806,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,300.0,2500.0,2468.0,0.9872,32.0,0.0,0.0,,True,schema_normalization,0.9872,1.0,,False,ctgan_strong,ctgan_strong_postprocess_fallback,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2468,500,0,0.0,0,0,,,success,500,11.93971300125122,0.0,0.5,0.5644329896907216,0.7035272979001187,0.867879549702722,True,,0.0454545454545454,0.4946435117035451,0.4080365633173313,0.0454545454545454,0.5189784442361762,0.0805313408053134,0.3253333333333333,0.06,0.0719999999999999,0.0719999999999999,0.078799305691018,,0.1340331597560878,0.3253333333333333,0.06,0.4049335863377609,0.155017865073277,0.279975725705519,0,0.1052133721743195,0.9895833333333334,0.9358757712300814,True,,0.3303834808259587,0.2981366459627329,0.0322468348632257,0.0322468348632257,0.1925518332703961,0.1925518332703961,0.196694988611074,0.196694988611074,0.1603049984071703,0.1644481537478483,0.0111598968505859,0.1197590827941894,500,12.075438022613524,12.075438022613524,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adult,direct_icl,500,42,500,success,,True,llm_direct_rows,True,insufficient_valid_direct_icl_rows,validation_refill,241,0.482,241,259,241,0.482,0.1948080062866211,23,23,0,llama3.2:3b,0.5,0.9,2200.0,,,,,,,,,,,,259.0,505.0,0.5128712871287129,259.0,0.518,0.5390946502057613,0.1527176733587428,0.0,0.0,,,,,,,,,,,,,,False,direct_icl_primary_valid,direct_icl_repair_fallback,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,259,500,241,0.482,241,1,direct_icl_refill,direct_icl_repair_fallback,success,500,643.6785500049591,0.0,0.5,0.5644329896907216,0.7035272979001187,0.867879549702722,True,,0.4448051948051948,0.6327322906234276,0.7151660509790837,0.4448051948051948,0.1196277948855268,0.7880566921662813,0.1093333333333333,0.0996666666666666,0.134,0.134,0.0316586039887125,,0.0936646509971781,0.1093333333333333,0.0996666666666666,0.1892079030527063,0.1665993400897475,0.1779036215712269,0,0.0383391128107625,0.9657738095238096,0.9613848059709724,True,,0.4115853658536585,0.3255813953488372,0.0860039705048212,0.0860039705048212,0.1925518332703961,0.1925518332703961,0.196694988611074,0.196694988611074,0.1065478627655748,0.1106910181062527,0.0118420124053955,0.1317341327667236,500,643.8264510631561,643.8264510631561,500,True,True,True,True,True,True,True,True,259.0,259.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5644329896907216,0.7035272979001187,0.867879549702722,True,,0.704458987567268,0.7814600839406097,0.5390946502057613,0.0253383394849603,0.9551083300449104,0.1387258687258687,0.1764942084942085,0.2616525096525096,0.2616525096525096,0.0339981065623846,,0.1387258687258687,0.1764942084942085,0.1822035564874912,0.2254710254638647,0.203837290975678,0.0,0.0288114258909058,0.9092032967032968,0.884924461261544,True,,0.5654761904761905,0.4065934065934066,0.1588827838827838,0.1588827838827838,0.1925518332703961,0.1925518332703961,0.196694988611074,0.196694988611074,0.0336690493876122,0.0378122047282901,0.0114541053771972,0.1316549777984619,
adult,code_llm,500,42,500,success,,True,llm_generated_code,False,,,0,0.0,0,500,0,0.0,0.0257811546325683,1,1,0,llama3.2:3b,0.1,0.9,1800.0,code_llm_v2_scaffolded,Code-LLM-v2,1.0,1.0,1.0,1.0,0.0,0.0,,,500.0,500.0,500.0,1.0,,,,,,,,,,,,,,,,,,,data/generated_code/code_llm_adult_500_seed42.py,False,code_llm_sampler,code_llm_postprocess_fallback,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,500,500,0,0.0,0,0,,,success,500,17.437515020370483,0.0,0.5,0.5644329896907216,0.7035272979001187,0.867879549702722,True,,0.1052631578947368,0.511441151642296,0.5535256093232714,0.1052631578947368,0.4591698317959848,0.1864936313386205,0.1166666666666666,0.0246666666666666,0.0,0.0,0.0934045607215165,,0.0586844735137124,0.1166666666666666,0.0246666666666666,0.2659574468085106,0.1396419583619308,0.2027997025852207,0,0.056122926272078,0.9633699633699634,0.9577879538946638,True,,0.2796352583586626,0.1871345029239766,0.092500755434686,0.092500755434686,0.1925518332703961,0.1925518332703961,0.196694988611074,0.196694988611074,0.1000510778357101,0.104194233176388,0.0135250091552734,0.1407160758972168,500,17.597345113754272,17.597345113754272,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
adult,fallback_only,500,42,500,success,,True,schema_independent_fallback,True,fallback_only_baseline,baseline,500,1.0,500,0,1,0.002,0.0542991161346435,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,1.0,,,False,none,fallback_only,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,499,500,1,0.002,1,1,fallback_only_refill,fallback_only,success,500,0.2530391216278076,0.0,0.5,0.5644329896907216,0.7035272979001187,0.867879549702722,True,,0.0083298625572678,0.4944612782134629,0.4177069860028995,0.0083298625572678,0.5561031271334539,0.0147579300101365,0.102,0.03,0.0139999999999999,0.0139999999999999,0.0728946743164311,,0.0547236685791077,0.102,0.03,0.2185986326357784,0.1623038585504044,0.1904512455930914,0,0.0426573271946523,1.0,0.9502771683532414,True,,0.2342342342342342,0.2335329341317365,0.0007013001024976,0.0007013001024976,0.1925518332703961,0.1925518332703961,0.196694988611074,0.196694988611074,0.1918505331678984,0.1959936885085763,0.0152597427368164,0.1596648693084716,500,0.4332602024078369,0.4332602024078369,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adult,ctgan,500,123,500,success,,True,ctgan,False,,,0,0.0,0,500,0,0.0,0.0302770137786865,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,50.0,2500.0,2495.0,0.998,5.0,0.0,0.0,,True,schema_normalization,0.998,1.0,,False,ctgan,ctgan_postprocess_fallback,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2495,500,0,0.0,0,0,,,success,500,6.893142938613892,0.0,0.5,0.6072701354240913,0.7330440322658576,0.874468288020869,True,,0.0209205020920502,0.4996227896402585,0.5521979578718417,0.0209205020920502,0.586349633332041,0.0344500756281061,0.24,0.1006666666666666,0.032,0.032,0.1073176658789638,,0.1199960831364076,0.24,0.1006666666666666,0.2954959727351628,0.1686427817905168,0.2320693772628398,0,0.0680535719945983,1.0,0.8312168587348477,True,,0.2678062678062678,0.3087248322147651,-0.0409185644084972,0.0409185644084972,0.2052705603671626,0.2052705603671626,0.196694988611074,0.196694988611074,0.1643519959586653,0.1557764242025767,0.0116500854492187,0.1195149421691894,500,7.030518054962158,7.030518054962158,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adult,ctgan_strong,500,123,500,success,,True,ctgan_strong,False,,,0,0.0,0,500,0,0.0,0.0301527976989746,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,300.0,2500.0,2495.0,0.998,5.0,0.0,0.0,,True,schema_normalization,0.998,1.0,,False,ctgan_strong,ctgan_strong_postprocess_fallback,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2495,500,0,0.0,0,0,,,success,500,11.903521060943604,0.0,0.5,0.6072701354240913,0.7330440322658576,0.874468288020869,True,,0.0324405884571859,0.4860130499795979,0.5726162670536775,0.0324405884571859,0.5748295469669052,0.0534203586918215,0.2706666666666666,0.0673333333333333,0.044,0.044,0.0805056515827996,,0.1156264128956999,0.2706666666666666,0.0673333333333333,0.355471679738111,0.1565620352645082,0.2560168575013096,0,0.1045291280989088,1.0,0.8720400330824107,True,,0.2905982905982906,0.2953020134228188,-0.0047037228245281,0.0047037228245281,0.2052705603671626,0.2052705603671626,0.196694988611074,0.196694988611074,0.2005668375426344,0.1919912657865458,0.0109889507293701,0.1181480884552002,500,12.037330865859984,12.037330865859984,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adult,direct_icl,500,123,500,success,,True,llm_direct_rows,True,insufficient_valid_direct_icl_rows,validation_refill,192,0.384,192,308,192,0.384,0.162341833114624,24,24,0,llama3.2:3b,0.5,0.9,2200.0,,,,,,,,,,,,308.0,506.0,0.6086956521739131,308.0,0.616,0.5450333832947268,0.1887329517465933,0.0,18.0,,,,,,,,,,,,,,False,direct_icl_primary_valid,direct_icl_repair_fallback,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,308,500,192,0.384,192,1,direct_icl_refill,direct_icl_repair_fallback,success,500,680.5415921211243,0.0,0.5,0.6072701354240913,0.7330440322658576,0.874468288020869,True,,0.5558370687975054,0.7095427106224512,0.7835539824737107,0.5558370687975054,0.0514330666265858,0.9153044689235916,0.1426666666666666,0.1296666666666666,0.1919999999999999,0.1919999999999999,0.0452882664229165,,0.1274053999390624,0.1426666666666666,0.1296666666666666,0.1405052337276084,0.1804058515837857,0.1604555426556971,0,0.0214567665337991,1.0,0.9456810175371874,True,,0.4728434504792332,0.3850267379679144,0.0878167125113187,0.0878167125113187,0.2052705603671626,0.2052705603671626,0.196694988611074,0.196694988611074,0.1174538478558438,0.1088782760997552,0.011772871017456,0.128965139389038,500,680.6868171691895,680.6868171691895,500,True,True,True,True,True,True,True,True,308.0,308.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.6072701354240913,0.7330440322658576,0.874468288020869,True,,0.7171870308191204,0.8121892734009557,0.5450333832947268,0.0622367521293644,0.8975138929137344,0.1783116883116883,0.203021645021645,0.3266753246753247,0.3266753246753247,0.0469231489777153,,0.1783116883116883,0.203021645021645,0.1608311197993866,0.2426568489725499,0.2017439843859683,0.0,0.0207869079128537,0.9220238095238096,0.8959010347872943,True,,0.6648936170212766,0.4333333333333333,0.2315602836879432,0.2315602836879432,0.2052705603671626,0.2052705603671626,0.196694988611074,0.196694988611074,0.0262897233207806,0.0348652950768691,0.0120918750762939,0.1341791152954101,
adult,code_llm,500,123,500,success,,True,llm_generated_code,True,,,1,0.002,1,499,1,0.002,0.0385417938232421,1,1,0,llama3.2:3b,0.1,0.9,1800.0,code_llm_v2_scaffolded,Code-LLM-v2,1.0,1.0,1.0,1.0,0.0,1.0,,,500.0,499.0,500.0,0.998,,,,,,,,,,,,,,,,,,,data/generated_code/code_llm_adult_500_seed123.py,False,code_llm_sampler,code_llm_postprocess_fallback,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,499,500,1,0.002,1,1,code_llm_refill,code_llm_fallback,success,500,17.56538701057434,0.0,0.5,0.6072701354240913,0.7330440322658576,0.874468288020869,True,,0.0175879396984924,0.498602686848301,0.4659919358123243,0.0175879396984924,0.5896821957255988,0.0289622997617193,0.1166666666666666,0.034,0.038,0.038,0.0825802422986331,,0.0678117272413249,0.1166666666666666,0.034,0.2299862724745221,0.1494469187638566,0.1897165956191894,0,0.0511683173343021,1.0,0.9246964290819408,True,,0.2017543859649122,0.2278481012658227,-0.0260937153009105,0.0260937153009105,0.2052705603671626,0.2052705603671626,0.196694988611074,0.196694988611074,0.1791768450662521,0.1706012733101635,0.0110049247741699,0.1167101860046386,500,17.69838809967041,17.69838809967041,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
adult,fallback_only,500,123,500,success,,True,schema_independent_fallback,True,fallback_only_baseline,baseline,500,1.0,500,0,0,0.0,0.0250821113586425,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,1.0,,,False,none,fallback_only,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,500,500,0,0.0,0,0,,,success,500,0.192720890045166,0.0,0.5,0.6072701354240913,0.7330440322658576,0.874468288020869,True,,0.0425190533493782,0.5003356599856363,0.5459772281182576,0.0425190533493782,0.564751082074713,0.0700167040483306,0.12,0.0356666666666666,0.002,0.002,0.0809883224810104,,0.0596637472869192,0.12,0.0356666666666666,0.216990215994472,0.1396335220434086,0.1783118690189403,0,0.0467807438873945,0.9761904761904764,0.8942224025270135,True,,0.2580645161290322,0.220125786163522,0.0379387299655102,0.0379387299655102,0.2052705603671626,0.2052705603671626,0.196694988611074,0.196694988611074,0.1673318304016524,0.1587562586455638,0.0127873420715332,0.1356496810913086,500,0.3454091548919678,0.3454091548919678,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
